OID_,UID,Xsugg,Ysugg,Type_,Unit,Walker,PassGrid,Section_,SherdNo,VesselPart,PartType,VesselType,OtherType,Thickness,Coarseness,MaxSize,Feature,Comments,FabricType,MNLN,FNEB1,EB2,LPrePal,FPal,SPal,TPal,PPalPG,Geom,Arch,Class,Hell,ERom,MRom,LRom,EByz,MByz,EVen,MVen,LVen,Recent,Other,DDLat,DDLon,ORIG_OID
,8000-36-1-65-1,709152.599999999976717,3971043.500000000000000,tract,8000,36,1,65,1,B,U,U,U,M,M,6.700000000000000,Y,Finely ridged on exterior/very micaceous fabric,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35.86131041,23.31637806,9443
,8000-36-1-65-2,709152.199999999953434,3971041.899999999906868,tract,8000,36,1,65,2,B,U,SOpe,Vroom F1A,M,F,7.400000000000000,Y,Glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,35.86129608,23.31637321,9444
,8001-20-1-25-1,709135.800000000046566,3971097.500000000000000,tract,8001,20,1,25,1,H,HV,U,Vroom CW7,M,M,6.200000000000000,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,35.86180047,23.31620629,9445
,8001-20-1-75-1,709136.300000000046566,3971145.899999999906868,tract,8001,20,1,75,1,B,U,Pith,Vroom P3A,Tk,C,7.600000000000000,Y,Plastic rib on exterior/glaze on interior-later MUT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.86223638,23.31622452,9446
,8001-26-1-15-1,709183.800000000046566,3971081.500000000000000,tract,8001,26,1,15,1,B,U,LOpe,Vroom CW1E,M,F,6.400000000000000,Y,Glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.86164608,23.31673331,9447
,8001-27-1-15-1,709200.000000000000000,3971083.000000000000000,tract,8001,27,1,15,1,R,U,JOpe,U,Tn,M,2.500000000000000,Y,Rim diameter 17-20 cm with extra clay added to rim exterior,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.86165613,23.31691299,9448
,8001-27-1-15-2,709199.699999999953434,3971083.500000000000000,tract,8001,27,1,15,2,R,RF,U,U,M,M,3.200000000000000,Y,"Groove rim coarseware (unknown type). Quartz/calcite, mudstone and mica.",OUT(13),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35.86166070,23.31690980,9449
,8005-2155-S-1,708009.199999999953434,3972158.399999999906868,grid,8005-2155,59,24,S,1,L,U,CPot,U,M,C,4.700000000000000,Y,Medium thin ovoid leg from a tripod cooking pot. (Petrography Sample ASP 50).,CALa,0,0,30,30,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159778,23.30401491,9450
,8005-2155-S-2,708009.900000000023283,3972159.200000000186265,grid,8005-2155,59,24,S,2,R,U,Pith,Pithos,Tk,C,12.500000000000000,Y,"Like KIP PT1C? Rim fragment of a pihtos, with a plastic impressed band under the rim. (Petrography Sample ASP92)",SAT(L),0,0,30,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87160484,23.30402286,9451
,8005-2155-V-1,708005.099999999976717,3972158.100000000093132,grid,8005-2155,59,24,V,1,B,U,Pith,Pithos?,Tk,C,9.000000000000000,Y,"Probable base fragment of a pithos with raised band around the exterior base. Very thick, plastic band/rib on exterior (Petrography Sample ASP 141).",MUTc,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159595,23.30396945,9452
,8005-2155-V-10,708005.699999999953434,3972155.799999999813735,grid,8005-2155,59,24,V,10,B,U,U,U,M,C,6.500000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87157511,23.30397549,9453
,8005-2155-V-11,708007.699999999953434,3972153.700000000186265,grid,8005-2155,59,24,V,11,B,U,U,U,M,C,5.700000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87155576,23.30399708,9454
,8005-2155-V-12,708004.300000000046566,3972156.700000000186265,grid,8005-2155,59,24,V,12,B,U,U,U,M,C,4.600000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87158351,23.30396023,9455
,8005-2155-V-13,708005.900000000023283,3972155.500000000000000,grid,8005-2155,59,24,V,13,B,U,U,U,M,C,4.100000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87157236,23.30397762,9456
,8005-2155-V-14,708001.300000000046566,3972154.899999999906868,grid,8005-2155,59,24,V,14,B,U,U,U,M,C,3.300000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87156793,23.30392655,9457
,8005-2155-V-15,708005.900000000023283,3972150.500000000000000,grid,8005-2155,59,24,V,15,B,U,U,U,M,C,3.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87152732,23.30397632,9458
,8005-2155-V-16,708003.199999999953434,3972158.899999999906868,grid,8005-2155,59,24,V,16,B,U,U,U,M,C,2.500000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87160356,23.30394863,9459
,8005-2155-V-9,708006.300000000046566,3972156.299999999813735,grid,8005-2155,59,24,V,9,B,U,U,U,M,C,6.100000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87157948,23.30398226,9460
,8005-2165-V-5,708001.800000000046566,3972164.100000000093132,grid,8005-2165,28,24,V,5,B,U,U,U,M,C,2.200000000000000,N,Platy version of this fabric?,SHA,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87165071,23.30393449,9461
,8005-2165-V-6,708002.300000000046566,3972168.100000000093132,grid,8005-2165,28,24,V,6,B,U,U,U,M,C,1.600000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87168664,23.30394106,9462
,8005-2165-V-7,708001.800000000046566,3972168.200000000186265,grid,8005-2165,28,24,V,7,B,U,U,U,M,C,1.600000000000000,N,,GRO(b?),0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87168764,23.30393556,9463
,8005-2175-S-1,708007.900000000023283,3972173.299999999813735,grid,8005-2175,29,24,S,1,H,HH,U,U,M,C,6.200000000000000,Y,Ovoid section handle from medium sized vessel,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87173229,23.30400441,9464
,8005-2175-V-9,708006.699999999953434,3972170.899999999906868,grid,8005-2175,29,24,V,9,B,U,U,U,M,C,1.300000000000000,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87171093,23.30399050,9465
,8005-2185-V-1,708007.699999999953434,3972182.299999999813735,grid,8005-2185,28,24,V,1,R,U,LOpe,Bowl with T-shaped Rim,Tn,F,2.700000000000000,Y,Like KIP BT5B? Rim diameter c. 25 cm,FIN,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87181341,23.30400454,9466
,8005-2185-V-2,708004.099999999976717,3972189.200000000186265,grid,8005-2185,28,24,V,2,B,U,U,U,M,C,2.700000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87187634,23.30396649,9467
,8005-2185-V-3,708000.900000000023283,3972188.100000000093132,grid,8005-2185,28,24,V,3,B,U,U,U,M,C,1.900000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87186711,23.30393079,9468
,8005-2185-V-4,708006.900000000023283,3972183.600000000093132,grid,8005-2185,28,24,V,4,B,U,U,U,M,C,2.600000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87182530,23.30399602,9469
,8005-2185-V-5,708007.599999999976717,3972187.700000000186265,grid,8005-2185,28,24,V,5,B,U,U,U,M,C,4.200000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87186208,23.30400484,9470
,8005-2195-V-3,708003.300000000046566,3972192.100000000093132,grid,8005-2195,59,24,V,3,B,U,U,U,M,C,2.100000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87190264,23.30395840,9471
,8005-2205-S-1,708000.699999999953434,3972206.600000000093132,grid,8005-2205,43,24,S,1,L,U,CPot,U,M,C,5.500000000000000,Y,"Medium- sized, thin ovoid leg from a tripod cooking pot. (petrography sample ASP20)",SATc,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87203382,23.30393340,9472
,8005-2205-S-2,708006.099999999976717,3972205.700000000186265,grid,8005-2205,43,24,S,2,H,HV,SOpe,Carinated Cup,Tn,F,2.300000000000000,Y,Carination of carinated cup,FIN,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87202456,23.30399294,9473
,8005-2205-V-1,708008.800000000046566,3972201.500000000000000,grid,8005-2205,43,24,V,1,B,U,JOpe,Beehive?,M,C,4.500000000000000,Y,"Incised lines on interior. Coarse, grainy matrix.",SAT(a-b?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87198615,23.30402173,9474
,8005-2205-V-2,708007.900000000023283,3972203.299999999813735,grid,8005-2205,43,24,V,2,B,U,U,U,M,C,2.700000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87200256,23.30401223,9475
,8005-2205-V-3,708003.300000000046566,3972204.600000000093132,grid,8005-2205,43,24,V,3,B,U,U,U,M,C,2.500000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87201525,23.30396166,9476
,8005-2205-V-4,708003.000000000000000,3972203.399999999906868,grid,8005-2205,43,24,V,4,B,U,U,U,M,C,1.700000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87200450,23.30395802,9477
,8005-2215-S-1,708000.900000000023283,3972215.500000000000000,grid,8005-2215,69,24,S,1,Ba?,U,CPot?,U,Tk,C,5.400000000000000,Y,Possible scoring/shearing on base for attachment of cooking pot leg,SAT,0,0,0,15,40,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87211395,23.30393794,9478
,8005-2215-V-1,708007.400000000023283,3972217.899999999906868,grid,8005-2215,69,24,V,1,B,U,U,U,M,C,1.700000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87213419,23.30401051,9479
,8005-2215-V-2,708004.300000000046566,3972214.899999999906868,grid,8005-2215,69,24,V,2,B,U,U,U,M,C,1.300000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87210782,23.30397541,9480
,8005-2225-S-1,708007.099999999976717,3972229.500000000000000,grid,8005-2225,29,24,S,1,H,HV,CPot,U,M,C,4.700000000000000,Y,"Ovoid, very tightly curved handle. Large angular mudstone and chert.",OUT(8),0,0,0,15,40,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87223876,23.30401022,9481
,8005-2225-S-2,708007.500000000000000,3972223.299999999813735,grid,8005-2225,29,24,S,2,Ba,BF,SOpe?,U,Tn,F,2.800000000000000,Y,Base diameter 4 cm,FIN,0,0,0,0,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87218282,23.30401303,9482
,8005-2225-V-1,708004.300000000046566,3972222.299999999813735,grid,8005-2225,29,24,V,1,H,HH,U,U,M,M,4.200000000000000,Y,Thin ovoid handle from medium sized vessel,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87217449,23.30397735,9483
,8005-2225-V-2,708005.300000000046566,3972226.899999999906868,grid,8005-2225,29,24,V,2,B,U,U,U,M,C,1.400000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87221572,23.30398961,9484
,8005-2225-V-3,708002.400000000023283,3972229.399999999906868,grid,8005-2225,29,24,V,3,B,U,U,U,M,C,1.400000000000000,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87223886,23.30395817,9485
,8005-2225-V-4,708003.400000000023283,3972227.100000000093132,grid,8005-2225,29,24,V,4,B,U,U,U,M,C,1.800000000000000,N,"Coarse, grainy matrix.",SAT(a-b?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87221792,23.30396864,9486
,8010-14-1-65-1,709168.199999999953434,3972012.500000000000000,tract,8010,14,1,65,1,Ba,BF,LOpe,Vroom F10,M,F,8.699999999999999,Y,Glaze on interior and exterior/post-firing hole drilled above base,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0,35.87003656,23.31680490,9487
,8010-26-1-65-1,709183.300000000046566,3972015.899999999906868,tract,8010,26,1,65,1,H,HV,JCon,Amphora,M,F,7.200000000000000,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35.87006396,23.31697292,9488
,8011-5-1-45-1,709121.599999999976717,3972003.500000000000000,tract,8011,5,1,45,1,R,U,U,U,M,C,5.500000000000000,Y,Slight ridges uder rim,Late MIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35.86996543,23.31628676,9489
,8012-14-1-55-1,709090.599999999976717,3971898.299999999813735,tract,8012,14,1,55,1,B,Car,CPot,Vroom CW2A,M,M,4.700000000000000,Y,Glaze on interior/blackened on exterior,Micaceous Siphnian cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.86902433,23.31591606,9490
,8012-14-1-55-2,709091.099999999976717,3971896.399999999906868,tract,8012,14,1,55,2,B,U,CPot,Vroom CW2A,M,M,3.200000000000000,Y,Glaze on interior,Micaceous Siphnian cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.86900711,23.31592109,9491
,8012-14-1-55-3,709091.699999999953434,3971900.700000000186265,tract,8012,14,1,55,3,B,U,CPot,Vroom CW2A,M,M,2.200000000000000,Y,Glaze on interior,Micaceous Siphnian cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.86904572,23.31592886,9492
,8015-2135-V-2,708014.500000000000000,3972134.200000000186265,grid,8015-2135,60,24,V,2,B,U,U,U,M,C,2.800000000000000,N,,SAT(c?),0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87137865,23.30406725,9493
,8015-2135-V-3,708018.699999999953434,3972132.200000000186265,grid,8015-2135,60,24,V,3,B,U,U,U,M,C,1.800000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87135974,23.30411322,9494
,8015-2135-V-4,708017.800000000046566,3972131.600000000093132,grid,8015-2135,60,24,V,4,B,U,U,U,M,C,1.200000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87135452,23.30410310,9495
,8015-2145-S-1,708012.400000000023283,3972142.700000000186265,grid,8015-2145,69,24,S,1,H,HV,U,U,Tk,C,9.400000000000000,Y,Two joining body fragments; plastic impressed band next to vertical handle. (Petrographic Sample ASP 128).,MUTa,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87145567,23.30404623,9496
,8015-2145-S-2,708014.300000000046566,3972141.000000000000000,grid,8015-2145,69,24,S,2,Ba,BF,JOpe,Beehive?,Tk,C,5.700000000000000,Y,Thick incised lines on interior,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87143995,23.30406681,9497
,8015-2145-V-1,708019.500000000000000,3972149.899999999906868,grid,8015-2145,69,24,V,1,R and H,HV,SOpe,Vapheio Cup,Tn,F,3.300000000000000,Y,Rim and handle of Vapheio cup,FIN,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87151902,23.30412669,9498
,8015-2145-V-19,708019.800000000046566,3972147.399999999906868,grid,8015-2145,69,24,V,19,B,U,U,U,M,C,3.400000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87149644,23.30412936,9499
,8015-2145-V-2,708010.400000000023283,3972140.299999999813735,grid,8015-2145,69,24,V,2,R and H,U,JCon,U,Tk,C,5.200000000000000,Y,Thick ovoid strap handle,SAT,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87143447,23.30402347,9500
,8015-2145-V-21,708019.900000000023283,3972146.399999999906868,grid,8015-2145,69,24,V,21,B,U,U,U,M,C,2.800000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87148741,23.30413021,9501
,8015-2145-V-22,708015.699999999953434,3972148.100000000093132,grid,8015-2145,69,24,V,22,B,U,U,U,M,C,2.400000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87150361,23.30408416,9502
,8015-2145-V-23,708015.699999999953434,3972148.899999999906868,grid,8015-2145,69,24,V,23,B,U,U,U,M,C,2.600000000000000,N,,GRO,0,20,20,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35.87151082,23.30408437,9503
,8015-2145-V-24,708019.000000000000000,3972143.899999999906868,grid,8015-2145,69,24,V,24,B,U,U,U,M,C,2.100000000000000,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87146508,23.30411959,9504
,8015-2145-V-25,708016.000000000000000,3972142.299999999813735,grid,8015-2145,69,24,V,25,B,U,U,U,M,C,2.000000000000000,N,,GRO,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87145130,23.30408597,9505
,8015-2145-V-26,708013.800000000046566,3972141.399999999906868,grid,8015-2145,69,24,V,26,B,U,U,U,M,C,1.300000000000000,N,,GRO,0,10,20,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35.87144366,23.30406139,9506
,8015-2145-V-27,708011.800000000046566,3972145.500000000000000,grid,8015-2145,69,24,V,27,B,U,U,U,M,C,6.600000000000000,N,,MIC (late?),0,0,20,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87148102,23.30404032,9507
,8015-2145-V-28,708014.300000000046566,3972141.299999999813735,grid,8015-2145,69,24,V,28,B,U,U,U,M,C,3.800000000000000,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87144265,23.30406689,9508
,8015-2155-S-1,708018.099999999976717,3972151.899999999906868,grid,8015-2155,28,24,S,1,H,U,U,U,M,C,3.300000000000000,Y,Ovoid strap handle from medium sized vessel,SAT,0,0,10,10,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87153734,23.30411172,9509
,8015-2155-S-2,708016.099999999976717,3972152.399999999906868,grid,8015-2155,28,24,S,2,H,U,U,U,M,C,3.400000000000000,Y,Thin strap handle for small to medium sized vessel,SAT,0,0,10,10,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87154227,23.30408971,9510
,8015-2155-V-1,708010.300000000046566,3972152.500000000000000,grid,8015-2155,28,24,V,1,H,HV,SOpe,U,M,M,2.700000000000000,Y,"Wide thin strap handle; possibly from kylix? Silty clay with red argillaceous fragments, small chert and mudstone grains and carbonates.",OUT(15?),0,0,0,0,20,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87154440,23.30402554,9511
,8015-2155-V-11,708017.000000000000000,3972150.200000000186265,grid,8015-2155,28,24,V,11,B,U,U,U,M,F,3.400000000000000,N,A more crystalline version of this fabric?,SHA,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87152226,23.30409910,9512
,8015-2155-V-2,708014.500000000000000,3972151.799999999813735,grid,8015-2155,28,24,V,2,B,U,U,U,M,C,4.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87153720,23.30407185,9513
,8015-2155-V-3,708019.400000000023283,3972152.799999999813735,grid,8015-2155,28,24,V,3,B,U,U,U,M,C,2.700000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87154517,23.30412634,9514
,8015-2155-V-4,708013.000000000000000,3972151.899999999906868,grid,8015-2155,28,24,V,4,B,U,U,U,M,C,3.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87153842,23.30405527,9515
,8015-2155-V-5,708015.099999999976717,3972156.399999999906868,grid,8015-2155,28,24,V,5,B,U,U,U,M,C,2.800000000000000,N,,CAL,0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87157851,23.30407969,9516
,8015-2155-V-6,708018.300000000046566,3972158.399999999906868,grid,8015-2155,28,24,V,6,B,U,U,U,M,C,2.200000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87159585,23.30411563,9517
,8015-2165-S-1,708015.699999999953434,3972166.899999999906868,grid,8015-2165,29,24,S,1,B,U,JCon,Jar,M,C,3.100000000000000,Y,Two ribs on shoulder of vessel (ASP PB1c?). Silty clay and argillaceous fragments.,OUT(15?),0,0,0,20,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87167298,23.30408907,9518
,8015-2175-S-1,708016.699999999953434,3972179.200000000186265,grid,8015-2175,43,24,S,1,L,U,CPot,U,M,C,4.100000000000000,Y,Small thin ovoid leg of a tripod cooking pot. (Petrography Sample ASP 62).,CALa,0,0,30,30,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87178358,23.30410335,9519
,8015-2175-S-2,708011.400000000023283,3972176.600000000093132,grid,8015-2175,43,24,S,2,H,HV?,U,U,M,C,5.000000000000000,Y,Round in section handle from medium sized vessel,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87176128,23.30404401,9520
,8015-2175-V-1,708016.500000000000000,3972173.000000000000000,grid,8015-2175,43,24,V,1,B,U,U,U,M,C,2.200000000000000,N,,MIC,0,0,40,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87172776,23.30409952,9521
,8015-2175-V-2,708012.400000000023283,3972177.100000000093132,grid,8015-2175,43,24,V,2,B,U,U,U,M,C,3.900000000000000,N,,SAT?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87176557,23.30405521,9522
,8015-2175-V-3,708011.300000000046566,3972171.700000000186265,grid,8015-2175,43,24,V,3,B,U,U,U,M,C,2.700000000000000,N,,SAT?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87171716,23.30404162,9523
,8015-2185-S-1,708013.900000000023283,3972181.200000000186265,grid,8015-2185,29,24,S,1,Sp,U,JOpe,Bridge-spouted Jar,M,F,3.200000000000000,Y,Possible bridge spouted jar,FIN,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87180219,23.30407288,9524
,8015-2185-V-1,708015.900000000023283,3972182.899999999906868,grid,8015-2185,29,24,V,1,B,U,U,U,Tk,C,8.199999999999999,Y,Plastic impressed band with possible second band (ASP PB2b),SAT,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87181708,23.30409546,9525
,8015-2185-V-10,708013.400000000023283,3972189.799999999813735,grid,8015-2185,29,24,V,10,B,U,U,U,M,C,3.800000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87187977,23.30406959,9526
,8015-2185-V-11,708013.000000000000000,3972180.299999999813735,grid,8015-2185,29,24,V,11,B,U,U,U,M,M,3.400000000000000,N,,SAT?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87179427,23.30406268,9527
,8015-2185-V-12,708013.099999999976717,3972189.299999999813735,grid,8015-2185,29,24,V,12,B,U,U,U,M,C,3.000000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87187533,23.30406614,9528
,8015-2185-V-13,708019.699999999953434,3972188.799999999813735,grid,8015-2185,29,24,V,13,B,U,U,U,M,C,2.400000000000000,N,,SAT?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87186942,23.30413906,9529
,8015-2185-V-14,708017.199999999953434,3972187.399999999906868,grid,8015-2185,29,24,V,14,B,U,U,U,M,C,2.800000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87185734,23.30411102,9530
,8015-2185-V-15,708015.599999999976717,3972185.600000000093132,grid,8015-2185,29,24,V,15,B,U,U,U,M,C,3.200000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87184147,23.30409284,9531
,8015-2185-V-16,708010.099999999976717,3972186.200000000186265,grid,8015-2185,29,24,V,16,B,U,U,U,M,C,2.400000000000000,N,,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87184804,23.30403212,9532
,8015-2185-V-17,708011.400000000023283,3972183.000000000000000,grid,8015-2185,29,24,V,17,B,U,U,U,M,C,2.400000000000000,N,,SAT?,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35.87181894,23.30404568,9533
,8015-2185-V-2,708010.599999999976717,3972184.000000000000000,grid,8015-2185,29,24,V,2,H,HH,U,U,M,C,5.600000000000000,Y,"Horizontal, rounded handle tapering to a thin tip (Petrography Sample ASP 67).",CALc,0,0,30,30,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87182811,23.30403708,9534
,8015-2185-V-3,708017.400000000023283,3972183.200000000186265,grid,8015-2185,29,24,V,3,R,U,SOpe,Hemispherical or Globular Cup,Tn,F,1.200000000000000,Y,Rim diameter c. 5-6 cm; globular or hemispherical cup,FIN,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87181946,23.30411214,9535
,8015-2185-V-4,708018.699999999953434,3972189.200000000186265,grid,8015-2185,29,24,V,4,Ba,BF,SOpe?,U,Tn,F,3.300000000000000,Y,Base diameter 4 cm,FIN,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87187324,23.30412809,9536
